jpb_id,title,posted,company_name,skills,exp,salary,offered_location,job_Description
300322500789,AI / ML Data Scientist,30+ Days Ago,Nest Digital,"Supply chain,Computer science,Operations research,GCP,Algorithm development,Data mining,SQL,Python",8-13 Yrs,Not disclosed,Kochi/Cochin,"<ul> <li> 8+ years of OR, statistical or data mining algorithm development experience, including 5+ years of AI/ML development experience for real-world applications.  </li> <li> 5+ years of hands-on experience with tools such as R, Python, SQL, libraries such as scikit-learn, Keras, TensorFlow, PyTorch, MxNet, cloud-based ML platforms such as AWS SageMaker, Azure ML, or GCP ML.  </li> <li> Experience in supply chain, manufacturing or industrial automation industries preferred.  </li> </ul> <p> Required Skills-  </p> <ul> <li> 8+ years of OR, statistical or data mining algorithm development experience, including 5+ years of AI/ML development experience for real-world applications.  </li> <li> 5+ years of hands-on experience with tools such as R, Python, SQL, libraries such as scikit-learn, Keras, TensorFlow, PyTorch, MxNet, cloud-based ML platforms such as AWS SageMaker, Azure ML, or GCP ML.  </li> <li> Experience in supply chain, manufacturing or industrial automation industries preferred.  </li> </ul> <p> Qualification -  </p> <ul> <li> Bachelor s degree in Computer Science, Operations Research (OR), Industrial Engineering, Math, Statistics, Supply Chain, Logistics, Transportation, other Engineering majors or equivalent fields. Master s or PhD preferred. </li> </ul>"
250722500377,Data Scientist,30+ Days Ago,Sourcegrids Consulting Llp,"Cloud computing,Logistic regression,Statistical modeling,GCP,Time series analysis,Machine learning,Data analytics,data visualization",3-7 Yrs,Not disclosed,Noida,"<p> Educational Qualifications:  </p> <div> Graduate or Postgraduate in Economics, Statistics, Mathematics, or a related field full time. Location: Noida/Bangalore Skill Required Data Science (Mandatory): Statistical model building,  </div> <div> Ensemble methods, deep learning, supervised and unsupervised learning. </div> <div> Logistic regression, time series analysis, cluster analysis, deep learningTechnical skills (Mandatory): Python, Cloud computing (GCP or AWS), Advanced Excel.Technical skills (Desirable): Big data, Hive, Hadoop, Power BI or equivalent visualization tool, Spark </div> <div>   </div> <div> Soft skills:  </div> <div>   </div> <ul> <li> Excellent Communication skills, Self-driven and innovative </li> </ul> <div>   </div> <div> Roles and Responsibilities </div> <ul> <li> To use machine learning, data mining and statistical techniques to create new, scalable solutions for business problems. </li> <li> Design, develop and evaluate highly innovative models for predictive learning. </li> <li> Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementation. </li> </ul> <p> Mandatory Experience: </p> <ul> <li> Hands on experience in developing machine learning, deep learning, and/or other related modelling techniques.oHands-on experience in data preparation, data wrangling, train model, test model and deployment. </li> </ul> <p> Desired Experience: </p> <ul> <li> Experience in developing interactive chatbots.oData Visualization skills.o Statistical modeling techniques such asPattern MiningDecision treesSupport Vector MachinesRandom ForestsClusteringAssociation Rule Mining  </li> <li> Must have strong concepts on Algorithm and Data Structure. Strong understanding of theories, principles, and practices of above techniques.  </li> <li> Excellent hands-on knowledge of modeling tool, either python. Good to have Chat bot experience.  <i> </i> </li> </ul> <div>   </div>"
220822501019,Data Scientist - Digital Enterprise,30+ Days Ago,Maruti Suzuki,"Networking,Time management,Analytical,Machine learning,Technical leadership,Open source,Analytics,SQL",3-6 Yrs,Not disclosed,Gurgaon/Gurugram," Education Requirement: BE / BTech (Any specialization - Preference to Computer Science,Mathematics,Statistics) . <br><br>Experience: 3 to 6 years <br><br> . - Good understanding of overall business and quick learner"
190123500542,Data Scientist,30+ Days Ago,Gujarat Fluorochemicals,"C++,PMP,Coding,Project management,Social media,Predictive modeling,Business solutions,Information technology",1-2 Yrs,Not disclosed,Noida,"Functional Skills Required - . Strong problem solving skills with an emphasis on product development<br><br> Technical Skills required - <br><br>Experience using statistical computer languages (R,Python,SLQ,etc.)"
090523501896,Assistant Manager/ Deputy Manager - Data Scientist,30+ Days Ago,Maruti Suzuki,"Computer vision,Simulation,data science,Neural networks,Machine learning,Telematics,data visualization,Econometrics",4-9 Yrs,Not disclosed,Gurgaon/Gurugram,"Educational Requirement:  . BE/ B Tech with 60% marks and certification course / diploma in Data science <br><br>Working experience with pandas,numpy,matplotlib,sklearn . Statistical analyses (descriptive,inferential,hypothesis testing) . <br><br>Experience of deployment of models"
090523501895,AM/DM - Data Scientist,30+ Days Ago,Maruti Suzuki,"Computer vision,Simulation,data science,Neural networks,Machine learning,Telematics,data visualization,Econometrics",4-6 Yrs,Not disclosed,Gurgaon/Gurugram,"Educational Requirement:  . BE/ B Tech with 60% marks and certification course / diploma in Data science <br><br>Working experience with pandas,numpy,matplotlib,sklearn . Statistical analyses (descriptive,inferential,hypothesis testing) . <br><br>Experience of deployment of models"
310723002742,DATA Science Trainer,2 Days Ago,Zigma Manpower  Computer Consultants (p) Ltd,"Machine Learning.,Mathematics,Machine,Training,Machine learning,Data,Data Science,Science",0-1 Yrs,Not disclosed,"Ernakulam, Kerala, Kollam/ Quilon, Kerala, Thrissur/ Trichur, Kerala, Calicut/ Kozhikode, Kerala, Trivandrum/ Thiruvananthapuram, Kerala","Imparting Training on Python or R Programming, Advanced Statistic, Machine learning, and other Data analytics, Big Data & Business Intelligence toolsA resume summary or career prole is a brief statement at the top of your resume. If you are a career changer or have many years of experience, craft a powerful summary to highlight"
120623904981,Principal Data Scientist/Senior Data Scientist/Data Scientist - NLP/ML,8 Days Ago,Benovymed Healthcare,"Data Science,Tensorflow,NLP,Data Scientist,Artificial Intelligence,Data Modeling,Machine Learning,Numpy",0-5 Yrs,Not disclosed,"Noida, Gurgaon/Gurugram, Delhi / NCR",Principal Data Scientist Sr Data Scientists Data Scientist Jr. Data Scientist Data Science Intern Machine Learning Engineer-Global Tech AI Health Startup<br><br>BTech MTech in CSE Electrical Electronics & Communication Maths & Computing Statistics BioTechBioStat Clinical Engineering in Data Science Machine Learning from Top-rated Tech University Top rated IIT IIIT.  . .
290723006499,Data Scientist,4 Days Ago,Avantao Technologies (opc),"Natural Language Processing,Jupyter Notebook,ytorch,Machine Learning Algorithms,Python,Tensorflow,Google,Numpy",5-7 Yrs,Not disclosed,"Hybrid - Hyderabad/ Secunderabad, Telangana","Bachelors degree or equivalent experience in a quantitative field (Statistics,Mathematics,Computer Science,Engineering,etc.) <br><br>Libraries: Pytorch,Hugging Face is Must Fitz,PyPDF2,boto3,pandas,PIL,Torch,Transformers,Pytesseract,Numpy,Datasets,gunicorn"
280723501723,Senior/Lead Data Scientist,5 Days Ago,Blend360 India,"Hospitality,Bfsi,Consulting,Healthcare,Data mining,Forecasting,CRM,Recruitment",6-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"<div> <p> <span> We are seeking an experienced and high functioning Lead Data Scientist who will be actively developing and implementing analytical models and algorithms. The ideal candidate will be responsible for leading the development and implementation of predictive models, data mining algorithms, and statistical analysis techniques to solve complex business problems. The Lead Data Scientist will also be responsible for communicating findings and recommendations to key stakeholders clients, as well as mentoring and coaching team members. <br /> </span></p> <div> <div> <br /> </div> <div> <b> <u> Key Responsibilities </u> </b> <br /> </div> <div> <br /> </div> <ul> <li> <span> Work closely with key stakeholders to identify business problems and develop data-driven solutions. </span> <br /> </li> <li> <span> Collaborate with cross-functional teams to gather and analyse data, and to develop strategies to improve performance and optimize business outcomes. </span> <br /> </li> <li> <span> Communicate complex findings and recommendations to technical and non-technical stakeholders in a clear and concise manner. </span> <br /> </li> <li> <span> Work hands-on and lead the development and implementation of predictive models, data mining algorithms, and statistical analysis techniques. </span> <br /> </li> <li> <span> Provide technical guidance and mentorship to the team of data scientists. </span> <br /> </li> <li> <span> Stay up to date with emerging trends and technologies in the field of data science and apply them to improve our analytical capabilities. </span> <br /> </li> <li> <span> Contribute to DS practise development initiatives including but not limited to innovation, CoEs, trainings, recruitment etc. </span> <br /> </li> </ul> <div> <br /> </div>  <br /> <span> Requirements  <ul> <li> <span> 6 - 8 Years of professional experience in Data Science Industry </span> <br /> </li> <li> <span> Experience in key Data Science Domains such as, customer analytics (Acquisition modelling, recommendation engine, Segmentation, Lifetime Value, Loyalty, Retention), marketing analytics (MMM, MTA, Synthetics Control), Product Pricing analytics, with expertise in at least one of the areas </span> <br /> </li> <li> <span> Experience of variety of Machine Learning algorithms for Classification, Regression, forecasting, Clustering, NLP, LSTM, Optimization with understanding of their real-world advantages/drawbacks </span> <br /> </li> <li> <span> Expertise with Data Science software languages (Python, SQL). Experience on Spark, R, Hadoop in an addon </span> <br /> </li> <li> <span> Professional experience in developing solution on cloud-based platforms (Azure, GCP, AWS, Databricks)  </span> <br /> </li> <li> <span> Experience in solving business problem for Retail, CPG, eCommerce, BFSI, Healthcare, Hospitality  </span> <br /> </li> <li> <span> Develop and execute new and/or highly complex algorithms and statistical predictive models and determines analytical approaches and modelling techniques to evaluate potential future outcomes. </span> <br /> </li> <li> <span> Ability to work effectively in a global team and to be able to demonstrate the ability to communicate technical ideas and results to non-technical clients in written and verbal form. </span> <br /> </li> <li> <span> Strong organizational skills  </span> <br /> </li> <li> <span> Excellent analytical and problem-solving skills. </span> <br /> </li> </ul> <div> <b> <span> <span> <span> Educational Qualifications </span> </span> </span> </b> <br /> </div> <p> <span> <span> <span> Master s/ Bachelor degree in Computer Science, Computer Engineering, quantitative studies, such as Statistics, Math, Operation Research, Economics and Advanced Analytics </span> </span> </span> <br /> </p> <p> <span> <span> <span> </span> </span> </span> <br /> </p> <div> <span> <span> <span> <b> <span> <span> <span> What we Offer : </span> </span> </span> </b> </span> </span> </span> <br /> </div> <ul> <li> <span> <span> <span> <span> <span> <span> Working with world-class people who want to build a great company and are excited about the journey. </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> A positive, open, and highly innovative work environment and team </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> Entrepreneurial spirit with unlimited opportunity to grow </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> Opportunity to work with leading global brands on exciting and impactful projects </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> Competitive Salary </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> Provision of Personal Accidental Insurance Medical Insurance for family - self, dependent, spouse, dependent children, parents/parent-in-laws </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> Paid Maternity and Paternity leave </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> Bi-annual reviews to ensure transparency and promoting high performance culture </span> </span> </span> </span> </span> </span> <br /> </li> <li> <span> <span> <span> <span> <span> <span> Learning Development Sponsorship of Certifications </span> </span> </span> </span> </span> </span> <br /> </li> </ul> </span> </div> </div>"
